https://www.ctcrash.uconn.edu/QueryTool2.action?qid=180309
"CrashId","Fatal Case Status","Fatal Case Status Text Format","CrashId","CrashId","Latitude","Longitude","DOT Case Number","Town Name","Town Number","Town Number","Town Number Text Format","Date Of Crash","Year","Month","Month Text Format","Day","Day of the Week","Day of the Week Text Format","Time of Crash","Hour of the Day","Case Identifier","Crash Severity","Crash Severity Text Format","Most Severe Injury","Most Severe Injury Text Format","Number Of Motor Vehicles","Number Of Non-Motorist","Number Of Witnesses","Route Class","Route Class Text Format","Milemarker","Road Number","Road Description","Roadway Name","Intersecting Roadway Name","Landmark Description","Distance From Nearest Landmark","Unit Of Measure From Nearest Landmark","Direction From Nearest Landmark","Latitude","Longitude","First Harmful Event","First Harmful Event Text Format","Manner of Crash / Collision Impact","Manner of Crash / Collision Impact Text Format","Location of First Harmful Event","Location of First Harmful Event Text Format","Weather Condition","Weather Condition Text Format","Weather 2","Weather 2 Text Format","Light Condition","Light Condition Text Format","Road Surface Condition","Road Surface Condition Text Format","Contributing Circumstances, Environment","Contributing Circumstances, Environment Text Format","Environment 2","Environment 2 Text Format","Environment 3","Environment 3 Text Format","Contributing Circumstances, Road","Contributing Circumstances, Road Text Format","Road 2","Road 2 Text Format","Road 3","Road 3 Text Format","Crash Specific Location","Crash Specific Location Text Format","Type of Intersection","Type of Intersection Text Format","School Bus Related","School Bus Related Text Format","Work Zone Related","Work Zone Related Text Format","Location Of Crash Relative To Work Zone","Location Of Crash Relative To Work Zone Text Format","Type of Work Zone","Type of Work Zone Text Format","Worker Presence","Worker Presence Text Format","Law Enforcement Presence","Law Enforcement Presence Text Format","Were Vehicles Moved Prior To Police Arrival","Trafficway Ownership","Trafficway Ownership Text Format","Trafficway Class","Trafficway Class Text Format","Police Agency","Police Agency Text Format","Badge Number","Approval Date","Police Case Status","Police Case Status Text Format","Crash Report Submission Date","Related Case Identifiers","No. of Through Lanes (Log Dir.)","Average Daily Traffic","Functional Classification","Functional Classification Text Format","Rural or Urban","Rural or Urban Text Format"
"1088882","1","Complete","1088882","1088882","41.08526100","-73.42610400","3581094","Norwalk","103","103","Norwalk","2023-09-26","2023","9","September","26","3","Tuesday","09:35:00","9","2300057269","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.33","0272","ELY AV NO 1","ELY AV NO 1","","Moscariello Pl","190.0","Feet","S","41.08526100","-73.42610400","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","1","Daylight","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","G013","2023-09-27 08:31:38.0","O","Open","2023-09-27 08:41:29.0","","2","2359","7","LOCAL - NEW HPMS","2","Urban"
"1089101","1","Complete","1089101","1089101","41.13104500","-73.40703400","3581313","Norwalk","103","103","Norwalk","2023-09-19","2023","9","September","19","3","Tuesday","10:53:00","10","2300055803","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.36","0253","EAST ROCKS RD","EAST ROCKS RD","BLAKE ST","","","","","41.13104500","-73.40703400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","D038","2023-09-27 11:13:00.0","C","Closed","2023-09-27 11:23:02.0","","2","3400","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"1092424","1","Complete","1092424","1092424","41.13073300","-73.42336500","3584634","Norwalk","103","103","Norwalk","2023-08-04","2023","8","August","4","6","Friday","16:18:00","16","2300046033","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","0.27","719","719-N","719-N","","broad st","120.0","Feet","S","41.13073300","-73.42336500","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S052","2023-10-08 20:17:59.0","C","Closed","2023-10-08 20:19:00.0","","4","20100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1093667","1","Complete","1093667","1093667","41.15880000","-73.41810000","3585874","Norwalk","103","103","Norwalk","2023-10-03","2023","10","October","3","3","Tuesday","17:43:00","17","2300058815","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","","","","","","650 MAIN AV","","Foxboro Dr","385.0","Feet","S","41.15880000","-73.41810000","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","S050","2023-10-11 17:17:37.0","C","Closed","2023-10-11 17:21:41.0","","","","","","",""
"1095006","1","Complete","1095006","1095006","41.13380600","-73.42438200","3587213","Norwalk","103","103","Norwalk","2023-10-09","2023","10","October","9","2","Monday","11:17:00","11","2300059876","O","Property Damage Only","O","No Apparent Injury (O)","1","1","0","3","State","0.49","719","719-N","719-N","","Perry Ave","685.0","Feet","S","41.13380600","-73.42438200","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","9","Driveway Access-Related","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","N007","2023-10-16 09:26:40.0","C","Closed","2023-10-16 09:31:35.0","","4","20100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1095914","1","Complete","1095914","1095914","41.12478600","-73.39559700","3588121","Norwalk","103","103","Norwalk","2023-09-26","2023","9","September","26","3","Tuesday","19:44:00","19","2300057401","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.01","1037","COUNTY ST","COUNTY ST","","WESTPORT AV","10.0","Feet","S","41.12478600","-73.39559700","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-10-18 18:19:57.0","C","Closed","2023-10-18 18:29:06.0","","4","23000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1097163","1","Complete","1097163","1097163","41.12162600","-73.41364400","3589370","Norwalk","103","103","Norwalk","2023-06-26","2023","6","June","26","2","Monday","14:06:00","14","2300037472","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","3","State","0.00","123","123-N","123-N","1-N","","","","","41.12162600","-73.41364400","10","Pedalcycle/Pedalcyclist","3","Angle","1","On Roadway","2","Cloudy","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S048","2023-10-23 12:23:02.0","C","Closed","2023-10-23 12:29:26.0","","2","12100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1097911","1","Complete","1097911","1097911","41.11803681","-73.41308663","3590118","Norwalk","103","103","Norwalk","2023-10-15","2023","10","October","15","1","Sunday","14:05:00","14","2300061355","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.13","0903","WALL ST","WALL ST","","MECHANIC ST","20.0","Feet","W","41.11803681","-73.41308663","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","99","Unknown","88","Not Applicable","88","Not Applicable","99","Unknown","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","L027","2023-10-25 17:44:27.0","O","Open","2023-10-25 17:45:37.0","","3","10700","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1100874","1","Complete","1100874","1100874","41.10102706","-73.41681113","3593081","Norwalk","103","103","Norwalk","2023-08-11","2023","8","August","11","6","Friday","20:46:00","20","2300047539","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.15","0601","NORTH WATER ST","NORTH WATER ST","","Marshall st","19.0","Feet","S","41.10102706","-73.41681113","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","1","Clear","4","Dark-Lighted","1","Dry","97","Other","88","Not Applicable","88","Not Applicable","97","Other","88","Not Applicable","88","Not Applicable","3","Intersection-Related","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O003","2023-11-04 17:37:21.0","C","Closed","2023-11-04 17:41:13.0","","2","5312","7","LOCAL - NEW HPMS","2","Urban"
"1100876","1","Complete","1100876","1100876","41.09609200","-73.42602400","3593083","Norwalk","103","103","Norwalk","2023-10-07","2023","10","October","7","7","Saturday","19:21:00","19","2300059625","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.32","0299","FLAX HILL RD","FLAX HILL RD","LOWE ST","","","","","41.09609200","-73.42602400","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","1","Weather Conditions","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A020","2023-11-04 17:35:26.0","C","Closed","2023-11-04 17:41:19.0","","2","8700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1102416","1","Complete","1102416","1102416","41.14084700","-73.42592700","3594622","Norwalk","103","103","Norwalk","2023-11-09","2023","11","November","9","5","Thursday","16:44:00","16","2300067254","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","3","State","1.00","719","719-N","719-N","","Stop and Shop","20.0","Feet","N","41.14084700","-73.42592700","11","Other Non-motorist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","3","Dusk","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","3","Intersection-Related","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","S050","2023-11-09 18:17:26.0","O","Open","2023-11-09 18:22:51.0","","4","20100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1104479","1","Complete","1104479","1104479","41.12227151","-73.41484336","3596683","Norwalk","103","103","Norwalk","2023-10-13","2023","10","October","13","6","Friday","12:39:00","12","2300060853","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","3","State","0.08","123","123-N","123-N","","School St","150.0","Feet","N","41.12227151","-73.41484336","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","13","Non-Highway Work","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V007","2023-11-17 12:33:51.0","C","Closed","2023-11-17 12:43:36.0","","2","12600","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1106177","1","Complete","1106177","1106177","41.10061700","-73.42978000","3598379","Norwalk","103","103","Norwalk","2023-11-12","2023","11","November","12","1","Sunday","18:45:00","18","2300067784","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.19","572","MORTON ST","MORTON ST","AVENUE A NO 2","","","","","41.10061700","-73.42978000","18","Other Non-Fixed Object","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B035","2023-11-23 16:16:51.0","C","Closed","2023-11-23 16:23:58.0","","2","3653","7","LOCAL - NEW HPMS","2","Urban"
"1109409","1","Complete","1109409","1109409","41.10754900","-73.41334800","3601611","Norwalk","103","103","Norwalk","2023-11-21","2023","11","November","21","3","Tuesday","11:33:00","11","2300069552","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","","","","","","61 CRESCENT ST","","Science Rd","245.0","Feet","E","41.10754900","-73.41334800","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","13","Non-Highway Work","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","D036","2023-12-02 12:14:56.0","C","Closed","2023-12-02 12:15:28.0","","","","","","",""
"1110743","1","Complete","1110743","1110743","41.12295600","-73.40293400","3602945","Norwalk","103","103","Norwalk","2023-11-29","2023","11","November","29","4","Wednesday","16:59:00","16","2300071043","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","16.78","1","1-N","1-N","DRY HILL RD","","","","","41.12295600","-73.40293400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B025","2023-12-07 15:15:48.0","C","Closed","2023-12-07 15:24:56.0","","4","21100","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1112513","1","Complete","1112513","1112513","41.10619500","-73.42626200","3604715","Norwalk","103","103","Norwalk","2023-10-27","2023","10","October","27","6","Friday","10:47:00","10","2300064260","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","14.67","1","1-N","1-N","FAIRFIELD AV","","","","","41.10619500","-73.42626200","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","true","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O007","2023-12-13 11:49:30.0","C","Closed","2023-12-13 11:55:49.0","","4","18300","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1112514","1","Complete","1112514","1112514","41.10590000","-73.41950000","3604716","Norwalk","103","103","Norwalk","2023-11-20","2023","11","November","20","2","Monday","07:33:00","7","2300069251","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","0","4","Local","0.30","919","WEST AV","WEST AV","I-95 ON RAMP  95-N-316","","","","","41.10590000","-73.41950000","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","3","Glare","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M039","2023-12-13 11:53:27.0","C","Closed","2023-12-13 11:55:51.0","","1","10700","1","INTERSTATE - NEW HPMS","2","Urban"
"1114257","1","Complete","1114257","1114257","41.08368500","-73.42725500","3606459","Norwalk","103","103","Norwalk","2023-12-12","2023","12","December","12","3","Tuesday","16:44:00","16","2300073608","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","4","Local","0.45","272","ELY AV NO 1","ELY AV NO 1","","Roodner Court","90.0","Feet","N","41.08368500","-73.42725500","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","O009","2023-12-19 14:54:02.0","C","Closed","2023-12-19 14:57:59.0","","2","2726","7","LOCAL - NEW HPMS","2","Urban"
"1115041","1","Complete","1115041","1115041","41.11006900","-73.41794100","3607243","Norwalk","103","103","Norwalk","2023-12-21","2023","12","December","21","5","Thursday","06:29:00","6","2300075275","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.08","1123","CONNECTICUT AV","CONNECTICUT AV","WEST AV","","","","","41.11006900","-73.41794100","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B034","2023-12-22 05:21:01.0","C","Closed","2023-12-22 05:26:45.0","","4","20500","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1117794","1","Complete","1117794","1117794","41.12522953","-73.40223207","3609996","Norwalk","103","103","Norwalk","2023-12-11","2023","12","December","11","2","Monday","16:14:00","16","2300073382","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.17","0247","DRY HILL RD","DRY HILL RD","MERRILL RD","","","","","41.12522953","-73.40223207","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","V010","2023-12-30 16:43:45.0","C","Closed","2023-12-30 16:49:32.0","","2","3126","7","LOCAL - NEW HPMS","2","Urban"
"1119493","1","Complete","1119493","1119493","41.08406599","-73.42696418","3611695","Norwalk","103","103","Norwalk","2023-12-21","2023","12","December","21","5","Thursday","21:31:00","21","2300075467","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","4","Local","0.42","272","ELY AV NO 1","ELY AV NO 1","TESTA PL","","","","","41.08406599","-73.42696418","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","5","Dark-Not Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","11","Through Roadway","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","M052","2024-01-04 19:55:05.0","C","Closed","2024-01-04 20:01:36.0","","2","2726","7","LOCAL - NEW HPMS","2","Urban"
"1119706","1","Complete","1119706","1119706","41.09821100","-73.42249800","3611908","Norwalk","103","103","Norwalk","2023-11-07","2023","11","November","7","3","Tuesday","05:00:00","5","2300066725","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","0","4","Local","0.29","1043","DR MARTIN LTHR KING JR DR","DR MARTIN LTHR KING JR DR","MADISON ST","","","","","41.09821100","-73.42249800","9","Pedestrian","88","Not Applicable","1","On Roadway","4","Rain","88","Not Applicable","4","Dark-Lighted","2","Wet","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","E007","2024-01-05 12:36:01.0","C","Closed","2024-01-05 12:38:22.0","","4","13700","4","MINOR ARTERIAL - NEW HPMS","2","Urban"
"1129425","1","Complete","1129425","1129425","41.12281925","-73.40217021","3621626","Norwalk","103","103","Norwalk","2024-01-24","2024","1","January","24","4","Wednesday","20:30:00","20","2400005150","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","","","","","","100 WESTPORT AV","","RT 1","78.0","Feet","S","41.12281925","-73.40217021","9","Pedestrian","88","Not Applicable","7","In Parking Lane or Zone","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","H028","2024-02-05 09:59:15.0","C","Closed","2024-02-05 10:09:07.0","","","","","","",""
"1130758","1","Complete","1130758","1130758","41.09904500","-73.42793400","3622958","Norwalk","103","103","Norwalk","2024-02-06","2024","2","February","6","3","Tuesday","18:13:00","18","2400007584","A","Injury of any type (Serious, Minor, Possible)","A","Suspected Serious Injury (A)","1","1","1","4","Local","0.19","851","TAYLOR AV","TAYLOR AV","","Keith Street","30.0","Feet","N","41.09904500","-73.42793400","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","1","Non-Junction","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","T019","2024-02-08 18:14:43.0","C","Closed","2024-02-08 18:23:09.0","","2","6300","5","MAJOR COLLECTOR - NEW HPMS","2","Urban"
"1130815","1","Complete","1130815","1130815","41.10270274","-73.40276943","3623015","Norwalk","103","103","Norwalk","2024-02-05","2024","2","February","5","2","Monday","16:09:00","16","2400007360","A","Injury of any type (Serious, Minor, Possible)","C","Possible Injury (C)","1","1","1","4","Local","0.01","0274","EMERSON ST","EMERSON ST","ROGERS SQ","","","","","41.10270274","-73.40276943","9","Pedestrian","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","3","Dusk","1","Dry","2","Visual Obstruction(s)","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","3","T-Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","A015","2024-02-08 20:59:39.0","C","Closed","2024-02-08 21:04:20.0","","2","18800","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1130905","1","Complete","1130905","1130905","41.10522903","-73.42913368","3623105","Norwalk","103","103","Norwalk","2024-02-06","2024","2","February","6","3","Tuesday","09:33:00","9","2400007493","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","2","USRoute","14.50","1","1-N","1-N","FERRIS AV","","","","","41.10522903","-73.42913368","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","8","Five-Point, or More","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","B036","2024-02-09 08:58:43.0","C","Closed","2024-02-09 09:00:15.0","","4","20900","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
"1132250","1","Complete","1132250","1132250","41.10509498","-73.40336200","3624450","Norwalk","103","103","Norwalk","2024-02-07","2024","2","February","7","4","Wednesday","10:06:00","10","2400007687","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","0","","","","","FITCH ST","FITCH ST","","fitch st","70.0","Feet","S","41.10509498","-73.40336200","9","Pedestrian","88","Not Applicable","97","Other","1","Clear","88","Not Applicable","1","Daylight","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","97","Other","1","Not at Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","88","Not Applicable","4","Parking Lot","CT0010300","Norwalk PD","M055","2024-02-14 13:37:14.0","O","Open","2024-02-14 13:41:45.0","","","","","","",""
"1134667","1","Complete","1134667","1134667","41.10428516","-73.41999303","3626867","Norwalk","103","103","Norwalk","2024-02-15","2024","2","February","15","5","Thursday","21:51:00","21","2400009363","A","Injury of any type (Serious, Minor, Possible)","B","Suspected Minor Injury (B)","1","1","1","4","Local","0.19","0919","WEST AV","WEST AV","REED ST","","","","","41.10428516","-73.41999303","10","Pedalcycle/Pedalcyclist","88","Not Applicable","1","On Roadway","1","Clear","88","Not Applicable","4","Dark-Lighted","1","Dry","0","None","88","Not Applicable","88","Not Applicable","0","None","88","Not Applicable","88","Not Applicable","2","Intersection","2","Four-Way Intersection","1","No","1","No","88","Not Applicable","88","Not Applicable","88","Not Applicable","88","Not Applicable","false","1","Public Road","1","Trafficway, On Road","CT0010300","Norwalk PD","R029","2024-02-22 16:37:28.0","C","Closed","2024-02-22 16:37:41.0","","6","35000","3","PRINCIPAL ARTERIAL - OTHER - NEW HPMS","2","Urban"
